college_name,branch,category,round1_cutoff,round3_cutoff,city,college_type,intake
"E142 Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",Civil Engineering,GM,58085.75,99706.0,Mandya,Government,
"E142 Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",Computer Science and Engineering,GM,72239.0,224878.0,Mandya,Government,
"E142 Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",Computer Science and Engineering (AI & ML),GM,125877.0,156614.0,Mandya,Government,
"E142 Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",Electronics and Communication Engineering,GM,68920.0,193710.0,Mandya,Government,
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",Aeronautical Engineering,GM,73682.0,235907.0,Mangaluru,Private,
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",Artificial Intelligence and Data Science,GM,62278.0,239332.0,Mangaluru,Private,
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",Artificial Intelligence and Machine Learning,GM,137855.0,216242.0,Mangaluru,Private,
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",Civil Engineering,GM,81947.0,148974.0,Mangaluru,Private,
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",Computer Science and Engineering,GM,65279.0,231286.0,Mangaluru,Private,
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",Computer Science and Engineering (AI & ML),GM,113542.0,,Mangaluru,Private,
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",Electronics and Communication Engineering,GM,84454.0,251980.0,Mangaluru,Private,
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",Mechatronics Engineering,GM,96017.0,248969.0,Mangaluru,Private,
"E145 Rajarajeswari College of Engineering, Bangalore (AUTONOMOUS) #14, RAMOHOLLI CROSS,KUMBALGODU, MYSORE ROAD,BANGALORE - 560074",Artificial Intelligence and Machine Learning,GM,114594.0,231367.0,Bangalore,Autonomous,
"E145 Rajarajeswari College of Engineering, Bangalore (AUTONOMOUS) #14, RAMOHOLLI CROSS,KUMBALGODU, MYSORE ROAD,BANGALORE - 560074",Civil Engineering,GM,53785.0,82048.0,Bangalore,Autonomous,
"E145 Rajarajeswari College of Engineering, Bangalore (AUTONOMOUS) #14, RAMOHOLLI CROSS,KUMBALGODU, MYSORE ROAD,BANGALORE - 560074",Computer Science and Engineering,GM,47415.0,64961.0,Bangalore,Autonomous,
"E145 Rajarajeswari College of Engineering, Bangalore (AUTONOMOUS) #14, RAMOHOLLI CROSS,KUMBALGODU, MYSORE ROAD,BANGALORE - 560074",Computer Science and Engineering (AI & ML),GM,65515.0,250649.0,Bangalore,Autonomous,
"E145 Rajarajeswari College of Engineering, Bangalore (AUTONOMOUS) #14, RAMOHOLLI CROSS,KUMBALGODU, MYSORE ROAD,BANGALORE - 560074",Electronics and Communication Engineering,GM,45377.0,70024.0,Bangalore,Autonomous,
"E145 Rajarajeswari College of Engineering, Bangalore (AUTONOMOUS) #14, RAMOHOLLI CROSS,KUMBALGODU, MYSORE ROAD,BANGALORE - 560074",Mechatronics Engineering,GM,47673.0,70705.0,Bangalore,Autonomous,
"E146 Shreedevi Institute of Technology, Mangalore AIRPORT ROAD, KENJAR VILLAGE,MALAVOOR PANCHAYAT,DAKSHINA KANNADA",Aeronautical Engineering,GM,99200.0,239284.0,Dakshina Kannada,Private,
"E146 Shreedevi Institute of Technology, Mangalore AIRPORT ROAD, KENJAR VILLAGE,MALAVOOR PANCHAYAT,DAKSHINA KANNADA",Artificial Intelligence and Data Science,GM,209115.0,,Dakshina Kannada,Private,
"E146 Shreedevi Institute of Technology, Mangalore AIRPORT ROAD, KENJAR VILLAGE,MALAVOOR PANCHAYAT,DAKSHINA KANNADA",Artificial Intelligence and Machine Learning,GM,101945.0,251810.0,Dakshina Kannada,Private,
"E146 Shreedevi Institute of Technology, Mangalore AIRPORT ROAD, KENJAR VILLAGE,MALAVOOR PANCHAYAT,DAKSHINA KANNADA",Civil Engineering,GM,87024.0,221083.0,Dakshina Kannada,Private,
"E146 Shreedevi Institute of Technology, Mangalore AIRPORT ROAD, KENJAR VILLAGE,MALAVOOR PANCHAYAT,DAKSHINA KANNADA",Computer Science and Engineering,GM,125753.0,250441.0,Dakshina Kannada,Private,
"E146 Shreedevi Institute of Technology, Mangalore AIRPORT ROAD, KENJAR VILLAGE,MALAVOOR PANCHAYAT,DAKSHINA KANNADA",Computer Science and Engineering (AI & ML),GM,192700.0,,Dakshina Kannada,Private,
"E146 Shreedevi Institute of Technology, Mangalore AIRPORT ROAD, KENJAR VILLAGE,MALAVOOR PANCHAYAT,DAKSHINA KANNADA",Electronics and Communication Engineering,GM,115286.0,139413.0,Dakshina Kannada,Private,
"E147 T.John Institute of technology, Bangalore #86/1, KAMMANAHALLI,GOTTIGERE,BANNERUGATTA ROAD,BANGALORE",Artificial Intelligence and Machine Learning,GM,73156.0,257869.0,Bangalore,Private,
"E147 T.John Institute of technology, Bangalore #86/1, KAMMANAHALLI,GOTTIGERE,BANNERUGATTA ROAD,BANGALORE",Computer Science and Engineering (Data Science),GM,71133.0,208459.0,Bangalore,Private,
"E147 T.John Institute of technology, Bangalore #86/1, KAMMANAHALLI,GOTTIGERE,BANNERUGATTA ROAD,BANGALORE",Electronics and Communication Engineering,GM,77103.0,245037.0,Bangalore,Private,
"E147 T.John Institute of technology, Bangalore #86/1, KAMMANAHALLI,GOTTIGERE,BANNERUGATTA ROAD,BANGALORE",Mechatronics Engineering,GM,74490.0,243154.0,Bangalore,Private,
"E149 Cambridge Institutute of Technology, K.R.Puram, Bangalore(AUTONOMOUS) K R PURAM,BANGALORE",Artificial Intelligence and Machine Learning,GM,94377.0,248829.0,Bangalore,Autonomous,
"E149 Cambridge Institutute of Technology, K.R.Puram, Bangalore(AUTONOMOUS) K R PURAM,BANGALORE",Civil Engineering,GM,28174.0,34638.0,Bangalore,Autonomous,
"E149 Cambridge Institutute of Technology, K.R.Puram, Bangalore(AUTONOMOUS) K R PURAM,BANGALORE",Computer Science and Engineering,GM,26164.0,31629.0,Bangalore,Autonomous,
"E149 Cambridge Institutute of Technology, K.R.Puram, Bangalore(AUTONOMOUS) K R PURAM,BANGALORE",Computer Science and Engineering (Data Science),GM,48655.0,80278.0,Bangalore,Autonomous,
"E149 Cambridge Institutute of Technology, K.R.Puram, Bangalore(AUTONOMOUS) K R PURAM,BANGALORE",Electronics and Communication Engineering,GM,87627.0,190856.0,Bangalore,Autonomous,
"E149 Cambridge Institutute of Technology, K.R.Puram, Bangalore(AUTONOMOUS) K R PURAM,BANGALORE",Mechatronics Engineering,GM,32671.0,41897.0,Bangalore,Autonomous,
"E150 P E S Institute of Technology & Management, Shimoga GUDDADAARAKERE, KOTEGANGOORSAGAR ROAD,SHIMOGA",Artificial Intelligence and Machine Learning,GM,154929.0,233134.0,Shivamogga,Private,
"E150 P E S Institute of Technology & Management, Shimoga GUDDADAARAKERE, KOTEGANGOORSAGAR ROAD,SHIMOGA",Civil Engineering,GM,74155.0,232943.0,Shivamogga,Private,
"E150 P E S Institute of Technology & Management, Shimoga GUDDADAARAKERE, KOTEGANGOORSAGAR ROAD,SHIMOGA",Computer Science and Engineering,GM,46595.5,64160.0,Shivamogga,Private,
"E150 P E S Institute of Technology & Management, Shimoga GUDDADAARAKERE, KOTEGANGOORSAGAR ROAD,SHIMOGA",Computer Science and Engineering (AI & ML),GM,147725.0,261839.0,Shivamogga,Private,
"E150 P E S Institute of Technology & Management, Shimoga GUDDADAARAKERE, KOTEGANGOORSAGAR ROAD,SHIMOGA",Computer Science and Engineering (Data Science),GM,85346.0,231614.0,Shivamogga,Private,
"E150 P E S Institute of Technology & Management, Shimoga GUDDADAARAKERE, KOTEGANGOORSAGAR ROAD,SHIMOGA",Electronics and Communication Engineering,GM,59946.0,126436.0,Shivamogga,Private,
"E150 P E S Institute of Technology & Management, Shimoga GUDDADAARAKERE, KOTEGANGOORSAGAR ROAD,SHIMOGA",Mechatronics Engineering,GM,62091.0,127178.0,Shivamogga,Private,
"E151 Mangalore Institute of Technology & Engineering, Moodabidri, Mangalore(AUTONOMOUS) BADAGA MIJAR,",Aeronautical Engineering,GM,48696.0,253882.0,Unknown,Autonomous,
"E151 Mangalore Institute of Technology & Engineering, Moodabidri, Mangalore(AUTONOMOUS) BADAGA MIJAR,",Artificial Intelligence and Machine Learning,GM,24205.0,30362.0,Unknown,Autonomous,
"E151 Mangalore Institute of Technology & Engineering, Moodabidri, Mangalore(AUTONOMOUS) BADAGA MIJAR,",Civil Engineering,GM,33355.0,40896.0,Unknown,Autonomous,
"E151 Mangalore Institute of Technology & Engineering, Moodabidri, Mangalore(AUTONOMOUS) BADAGA MIJAR,",Computer Science and Engineering,GM,46983.0,260602.0,Unknown,Autonomous,
"E151 Mangalore Institute of Technology & Engineering, Moodabidri, Mangalore(AUTONOMOUS) BADAGA MIJAR,",Computer Science and Engineering (AI & ML),GM,104523.0,252755.0,Unknown,Autonomous,
"E151 Mangalore Institute of Technology & Engineering, Moodabidri, Mangalore(AUTONOMOUS) BADAGA MIJAR,",Electronics and Communication Engineering,GM,43222.0,57170.0,Unknown,Autonomous,
"E152 S D M Institute of Tech., Ujire, Dakshina Kannada UJIRE-574240 DAKSHINA KANNADA KARNATAKA",Artificial Intelligence and Data Science,GM,140466.0,138284.0,Dakshina Kannada Ujire Dakshina Kannada Karnataka,Private,
"E152 S D M Institute of Tech., Ujire, Dakshina Kannada UJIRE-574240 DAKSHINA KANNADA KARNATAKA",Civil Engineering,GM,50718.0,248504.0,Dakshina Kannada Ujire Dakshina Kannada Karnataka,Private,
"E152 S D M Institute of Tech., Ujire, Dakshina Kannada UJIRE-574240 DAKSHINA KANNADA KARNATAKA",Computer Science and Engineering (AI & ML),GM,92851.0,231573.0,Dakshina Kannada Ujire Dakshina Kannada Karnataka,Private,
"E152 S D M Institute of Tech., Ujire, Dakshina Kannada UJIRE-574240 DAKSHINA KANNADA KARNATAKA",Electronics and Communication Engineering,GM,76956.0,214311.0,Dakshina Kannada Ujire Dakshina Kannada Karnataka,Private,
"E152 S D M Institute of Tech., Ujire, Dakshina Kannada UJIRE-574240 DAKSHINA KANNADA KARNATAKA",Mechatronics Engineering,GM,80027.0,246747.0,Dakshina Kannada Ujire Dakshina Kannada Karnataka,Private,
"E153 S E A College of Engineering & Technology, Virgonagar, Bangalore EKTA NAGAR, BASAVANAPURA, VIRGO NAGAR POST, BANGALORE - 560 049.",Artificial Intelligence and Data Science,GM,66667.0,83092.0,Bangalore,Private,
"E153 S E A College of Engineering & Technology, Virgonagar, Bangalore EKTA NAGAR, BASAVANAPURA, VIRGO NAGAR POST, BANGALORE - 560 049.",Artificial Intelligence and Machine Learning,GM,128413.5,,Bangalore,Private,
"E153 S E A College of Engineering & Technology, Virgonagar, Bangalore EKTA NAGAR, BASAVANAPURA, VIRGO NAGAR POST, BANGALORE - 560 049.",Civil Engineering,GM,65049.0,92793.0,Bangalore,Private,
"E153 S E A College of Engineering & Technology, Virgonagar, Bangalore EKTA NAGAR, BASAVANAPURA, VIRGO NAGAR POST, BANGALORE - 560 049.",Computer Science and Engineering,GM,85605.0,251096.0,Bangalore,Private,
"E153 S E A College of Engineering & Technology, Virgonagar, Bangalore EKTA NAGAR, BASAVANAPURA, VIRGO NAGAR POST, BANGALORE - 560 049.",Computer Science and Engineering (AI & ML),GM,136021.0,,Bangalore,Private,
"E153 S E A College of Engineering & Technology, Virgonagar, Bangalore EKTA NAGAR, BASAVANAPURA, VIRGO NAGAR POST, BANGALORE - 560 049.",Electronics and Communication Engineering,GM,83042.0,260287.0,Bangalore,Private,
"E154 Government Engineering College, Chamarajanagara GOVERNMENT POLYTECHNIC CAMPUS,NANJANGUD ROAD,CHAMARAJANAGARA",Civil Engineering,GM,52184.0,92574.0,Chamarajanagara,Government,
"E154 Government Engineering College, Chamarajanagara GOVERNMENT POLYTECHNIC CAMPUS,NANJANGUD ROAD,CHAMARAJANAGARA",Computer Science and Engineering,GM,91408.0,261963.0,Chamarajanagara,Government,
"E154 Government Engineering College, Chamarajanagara GOVERNMENT POLYTECHNIC CAMPUS,NANJANGUD ROAD,CHAMARAJANAGARA",Electronics and Communication Engineering,GM,162313.0,247480.0,Chamarajanagara,Government,
"E155 Government Engineering College, Hassan DAIRY CIRCLE, B M ROAD, HASSAN",Artificial Intelligence and Machine Learning,GM,120601.0,261545.0,Hassan,Government,
"E155 Government Engineering College, Hassan DAIRY CIRCLE, B M ROAD, HASSAN",Civil Engineering,GM,37533.0,45461.0,Hassan,Government,
"E155 Government Engineering College, Hassan DAIRY CIRCLE, B M ROAD, HASSAN",Computer Science and Engineering,GM,52633.0,60204.0,Hassan,Government,
"E155 Government Engineering College, Hassan DAIRY CIRCLE, B M ROAD, HASSAN",Electronics and Communication Engineering,GM,128533.0,261567.0,Hassan,Government,
"E156 K R PET KRISHNA, GOVERNMENT ENGINEERING COLLEGES, K R PET, MANDYA KRISHNARAJPET, MANDYA DIST. - 571 426,",Civil Engineering,GM,59553.0,80629.0,Unknown,Government,
"E156 K R PET KRISHNA, GOVERNMENT ENGINEERING COLLEGES, K R PET, MANDYA KRISHNARAJPET, MANDYA DIST. - 571 426,",Computer Science and Engineering,GM,84452.0,116217.0,Unknown,Government,
"E156 K R PET KRISHNA, GOVERNMENT ENGINEERING COLLEGES, K R PET, MANDYA KRISHNARAJPET, MANDYA DIST. - 571 426,",Electronics and Communication Engineering,GM,158202.0,260755.0,Unknown,Government,
"E157 Government Engineering College, Ramanagaram DODDAMANNUGUDDE, RAMANAGAR, RAMANAGAR DISTRICT - 571 511",Civil Engineering,GM,53848.5,63446.0,Ramanagar District,Government,
"E157 Government Engineering College, Ramanagaram DODDAMANNUGUDDE, RAMANAGAR, RAMANAGAR DISTRICT - 571 511",Computer Science and Engineering,GM,82362.0,101568.0,Ramanagar District,Government,
"E157 Government Engineering College, Ramanagaram DODDAMANNUGUDDE, RAMANAGAR, RAMANAGAR DISTRICT - 571 511",Electronics and Communication Engineering,GM,190268.0,255740.0,Ramanagar District,Government,
"E158 Maharaja Institute of Technology Mysore,Belawadi,Srirangapatna,Mandya(AUTONOMOUS) BEHIND K R MILLS,BELAWADI VILLAGE,NAGUVANAHALLI PANCHAYAT,SRIRANGAPATNA TALUK,MANDYA DISTRICT",Artificial Intelligence and Machine Learning,GM,51647.0,66160.0,Mandya,Autonomous,
"E158 Maharaja Institute of Technology Mysore,Belawadi,Srirangapatna,Mandya(AUTONOMOUS) BEHIND K R MILLS,BELAWADI VILLAGE,NAGUVANAHALLI PANCHAYAT,SRIRANGAPATNA TALUK,MANDYA DISTRICT",Civil Engineering,GM,55694.0,98980.0,Mandya,Autonomous,
"E158 Maharaja Institute of Technology Mysore,Belawadi,Srirangapatna,Mandya(AUTONOMOUS) BEHIND K R MILLS,BELAWADI VILLAGE,NAGUVANAHALLI PANCHAYAT,SRIRANGAPATNA TALUK,MANDYA DISTRICT",Computer Science and Engineering,GM,46168.0,59012.0,Mandya,Autonomous,
"E158 Maharaja Institute of Technology Mysore,Belawadi,Srirangapatna,Mandya(AUTONOMOUS) BEHIND K R MILLS,BELAWADI VILLAGE,NAGUVANAHALLI PANCHAYAT,SRIRANGAPATNA TALUK,MANDYA DISTRICT",Computer Science and Engineering (AI & ML),GM,87862.0,135881.0,Mandya,Autonomous,
"E158 Maharaja Institute of Technology Mysore,Belawadi,Srirangapatna,Mandya(AUTONOMOUS) BEHIND K R MILLS,BELAWADI VILLAGE,NAGUVANAHALLI PANCHAYAT,SRIRANGAPATNA TALUK,MANDYA DISTRICT",Computer Science and Engineering (Data Science),GM,34949.0,41831.0,Mandya,Autonomous,
"E158 Maharaja Institute of Technology Mysore,Belawadi,Srirangapatna,Mandya(AUTONOMOUS) BEHIND K R MILLS,BELAWADI VILLAGE,NAGUVANAHALLI PANCHAYAT,SRIRANGAPATNA TALUK,MANDYA DISTRICT",Electronics and Communication Engineering,GM,48421.0,66904.0,Mandya,Autonomous,
"E159 Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",Aeronautical Engineering,GM,106538.0,146146.0,Mangaluru,Private,
"E159 Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",Artificial Intelligence and Machine Learning,GM,105148.0,261492.0,Mangaluru,Private,
"E159 Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",Civil Engineering,GM,91561.0,254135.0,Mangaluru,Private,
"E159 Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",Computer Science and Engineering,GM,119669.0,225488.0,Mangaluru,Private,
"E159 Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",Computer Science and Engineering (Data Science),GM,119335.0,241338.0,Mangaluru,Private,
"E159 Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",Electronics and Communication Engineering,GM,206298.0,,Mangaluru,Private,
"E160 Sahyadri College Of Engineering & Management, Adyar, Mangalore(AUTONOMOUS) 'SAHYADRI CAMPUS'N.H-48, ADYAR,MANGALORE",Artificial Intelligence and Machine Learning,GM,16167.0,19138.0,Mangaluru,Autonomous,
"E160 Sahyadri College Of Engineering & Management, Adyar, Mangalore(AUTONOMOUS) 'SAHYADRI CAMPUS'N.H-48, ADYAR,MANGALORE",Civil Engineering,GM,30404.0,39332.0,Mangaluru,Autonomous,
"E160 Sahyadri College Of Engineering & Management, Adyar, Mangalore(AUTONOMOUS) 'SAHYADRI CAMPUS'N.H-48, ADYAR,MANGALORE",Computer Engineering,GM,22695.0,25740.0,Mangaluru,Autonomous,
"E160 Sahyadri College Of Engineering & Management, Adyar, Mangalore(AUTONOMOUS) 'SAHYADRI CAMPUS'N.H-48, ADYAR,MANGALORE",Computer Science and Engineering,GM,30407.0,35584.0,Mangaluru,Autonomous,
"E160 Sahyadri College Of Engineering & Management, Adyar, Mangalore(AUTONOMOUS) 'SAHYADRI CAMPUS'N.H-48, ADYAR,MANGALORE",Computer Science and Engineering (AI & ML),GM,49659.0,104814.0,Mangaluru,Autonomous,
"E160 Sahyadri College Of Engineering & Management, Adyar, Mangalore(AUTONOMOUS) 'SAHYADRI CAMPUS'N.H-48, ADYAR,MANGALORE",Electronics and Communication Engineering,GM,25745.0,32737.0,Mangaluru,Autonomous,
"E161 Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",Civil Engineering,GM,71958.0,84566.0,Kushalanagar,Government,
"E161 Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",Computer Science and Engineering,GM,95959.0,112837.0,Kushalanagar,Government,
"E161 Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",Electronics and Communication Engineering,GM,181542.5,256252.0,Kushalanagar,Government,
"E162 Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",Civil Engineering,GM,43572.0,64306.0,Raichur,Government,
"E162 Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",Computer Science and Engineering,GM,84243.0,123794.0,Raichur,Government,
"E162 Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",Electronics and Communication Engineering,GM,184588.0,254939.0,Raichur,Government,
"E163 Government Engineering College, Haveri DEVAGIRI,HAVERI",Civil Engineering,GM,55650.0,73262.0,Haveri,Government,
"E163 Government Engineering College, Haveri DEVAGIRI,HAVERI",Computer Science and Engineering,GM,83662.0,104574.0,Haveri,Government,
"E163 Government Engineering College, Haveri DEVAGIRI,HAVERI",Electronics and Communication Engineering,GM,181884.0,260901.0,Haveri,Government,
"E164 Government Engineering College, Hoovina Hadagali HUVINAHADAGALI 583219,DIST: VIJAYANAGARA",Civil Engineering,GM,58170.0,89982.0,Dist Vijayanagara,Government,
"E164 Government Engineering College, Hoovina Hadagali HUVINAHADAGALI 583219,DIST: VIJAYANAGARA",Computer Science and Engineering,GM,91041.0,260515.0,Dist Vijayanagara,Government,
"E164 Government Engineering College, Hoovina Hadagali HUVINAHADAGALI 583219,DIST: VIJAYANAGARA",Electronics and Communication Engineering,GM,191247.0,258458.0,Dist Vijayanagara,Government,
"E165 Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",Artificial Intelligence and Machine Learning,GM,109370.0,239687.0,Mangaluru,Private,
"E165 Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",Computer Science and Engineering,GM,88850.0,241097.0,Mangaluru,Private,
"E165 Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",Computer Science and Engineering (AI & ML),GM,145671.0,252417.0,Mangaluru,Private,
"E165 Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",Computer Science and Engineering (Data Science),GM,127871.0,,Mangaluru,Private,
"E165 Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",Electronics and Communication Engineering,GM,103778.0,222133.0,Mangaluru,Private,
"E165 Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",Mechatronics Engineering,GM,106334.0,254245.0,Mangaluru,Private,
"E167 K L E S's K L E College of Engineering & Technology, Chikkodi, Belgaum Dist. BANANTIKODI ROAD CHIKODI,BELGAUM -591 201,",Artificial Intelligence and Data Science,GM,141770.0,255301.0,Unknown,Private,
"E167 K L E S's K L E College of Engineering & Technology, Chikkodi, Belgaum Dist. BANANTIKODI ROAD CHIKODI,BELGAUM -591 201,",Civil Engineering,GM,40324.5,63122.0,Unknown,Private,
"E167 K L E S's K L E College of Engineering & Technology, Chikkodi, Belgaum Dist. BANANTIKODI ROAD CHIKODI,BELGAUM -591 201,",Computer Science and Engineering,GM,51585.0,99144.0,Unknown,Private,
"E167 K L E S's K L E College of Engineering & Technology, Chikkodi, Belgaum Dist. BANANTIKODI ROAD CHIKODI,BELGAUM -591 201,",Electronics and Communication Engineering,GM,158736.0,238960.0,Unknown,Private,
"E168 Amrutha Institute of Engineering & Management Science (AIEMS), Ramanagar BIDADI INDUSTRIAL AREA, OFF MYSORE ROAD, NEAR TOYOTA KIRLOSKAR MOTORS, BMRDA REGION, BANGALORE",Artificial Intelligence and Machine Learning,GM,141360.0,,Bangalore,Private,
"E168 Amrutha Institute of Engineering & Management Science (AIEMS), Ramanagar BIDADI INDUSTRIAL AREA, OFF MYSORE ROAD, NEAR TOYOTA KIRLOSKAR MOTORS, BMRDA REGION, BANGALORE",Civil Engineering,GM,71980.0,228555.0,Bangalore,Private,
"E168 Amrutha Institute of Engineering & Management Science (AIEMS), Ramanagar BIDADI INDUSTRIAL AREA, OFF MYSORE ROAD, NEAR TOYOTA KIRLOSKAR MOTORS, BMRDA REGION, BANGALORE",Computer Science and Engineering,GM,83009.0,241429.0,Bangalore,Private,
"E168 Amrutha Institute of Engineering & Management Science (AIEMS), Ramanagar BIDADI INDUSTRIAL AREA, OFF MYSORE ROAD, NEAR TOYOTA KIRLOSKAR MOTORS, BMRDA REGION, BANGALORE",Computer Science and Engineering (AI & ML),GM,144054.0,,Bangalore,Private,
"E168 Amrutha Institute of Engineering & Management Science (AIEMS), Ramanagar BIDADI INDUSTRIAL AREA, OFF MYSORE ROAD, NEAR TOYOTA KIRLOSKAR MOTORS, BMRDA REGION, BANGALORE",Electronics and Communication Engineering,GM,84404.0,213400.0,Bangalore,Private,
"E169 Alva's Institute of Engineering & Technology, Moodabidre, D.K (AUTONOMOUS) SHOBHAVANA CAMPUS,MIJAR,MOODBIDRI - 574225,MANGALORE TALUK,DHAKSHINA KANNADA",Artificial Intelligence and Machine Learning,GM,170608.0,,Dhakshina Kannada,Autonomous,
"E169 Alva's Institute of Engineering & Technology, Moodabidre, D.K (AUTONOMOUS) SHOBHAVANA CAMPUS,MIJAR,MOODBIDRI - 574225,MANGALORE TALUK,DHAKSHINA KANNADA",Civil Engineering,GM,56505.0,68629.0,Dhakshina Kannada,Autonomous,
"E169 Alva's Institute of Engineering & Technology, Moodabidre, D.K (AUTONOMOUS) SHOBHAVANA CAMPUS,MIJAR,MOODBIDRI - 574225,MANGALORE TALUK,DHAKSHINA KANNADA",Computer Science and Engineering,GM,64143.0,97527.0,Dhakshina Kannada,Autonomous,
"E169 Alva's Institute of Engineering & Technology, Moodabidre, D.K (AUTONOMOUS) SHOBHAVANA CAMPUS,MIJAR,MOODBIDRI - 574225,MANGALORE TALUK,DHAKSHINA KANNADA",Computer Science and Engineering (AI & ML),GM,148174.0,240592.0,Dhakshina Kannada,Autonomous,
"E169 Alva's Institute of Engineering & Technology, Moodabidre, D.K (AUTONOMOUS) SHOBHAVANA CAMPUS,MIJAR,MOODBIDRI - 574225,MANGALORE TALUK,DHAKSHINA KANNADA",Computer Science and Engineering (Data Science),GM,78818.0,243380.0,Dhakshina Kannada,Autonomous,
"E169 Alva's Institute of Engineering & Technology, Moodabidre, D.K (AUTONOMOUS) SHOBHAVANA CAMPUS,MIJAR,MOODBIDRI - 574225,MANGALORE TALUK,DHAKSHINA KANNADA",Electronics and Communication Engineering,GM,69051.5,151625.0,Dhakshina Kannada,Autonomous,
"E171 Brindavan College of Engineering, Yelahanaka, Bangalore DWARAKANAGARA, BAGALUR MAIN ROAD,YELAHANKA, BANGALORE - 560 063",Artificial Intelligence and Machine Learning,GM,146231.0,248799.0,Bangalore,Private,
"E171 Brindavan College of Engineering, Yelahanaka, Bangalore DWARAKANAGARA, BAGALUR MAIN ROAD,YELAHANKA, BANGALORE - 560 063",Civil Engineering,GM,79425.0,110184.0,Bangalore,Private,
"E171 Brindavan College of Engineering, Yelahanaka, Bangalore DWARAKANAGARA, BAGALUR MAIN ROAD,YELAHANKA, BANGALORE - 560 063",Computer Science and Engineering,GM,83545.0,254683.0,Bangalore,Private,
"E171 Brindavan College of Engineering, Yelahanaka, Bangalore DWARAKANAGARA, BAGALUR MAIN ROAD,YELAHANKA, BANGALORE - 560 063",Computer Science and Engineering (AI & ML),GM,124773.0,232379.0,Bangalore,Private,
"E171 Brindavan College of Engineering, Yelahanaka, Bangalore DWARAKANAGARA, BAGALUR MAIN ROAD,YELAHANKA, BANGALORE - 560 063",Electronics and Communication Engineering,GM,75234.0,243773.0,Bangalore,Private,
"E172 R.R. Institute of Technology, Chikkabanavara, Bangalore(AUTONOMOUS) NO. 67, RAJA REDDY LAYOUT,NEAR CHIKKABANAVARA RAILWAY STATION,CHIKKABANAVARA,BANGALORE - 560090",Artificial Intelligence and Machine Learning,GM,144479.0,,Bangalore,Autonomous,
"E172 R.R. Institute of Technology, Chikkabanavara, Bangalore(AUTONOMOUS) NO. 67, RAJA REDDY LAYOUT,NEAR CHIKKABANAVARA RAILWAY STATION,CHIKKABANAVARA,BANGALORE - 560090",Biotechnology,GM,77109.0,245969.0,Bangalore,Autonomous,
